gamma,step_index,certified,failed,failure_reason,residual_inf,krawczyk_contraction,box_radius,re_phi_m,im_phi_m,phi_pref_conv2,full_conv2_exponent,lambda_abs_n_max,gap_to_exact,z_distance_from_previous,jacobian_cond,iterate_used,iterate_converged,matches_exact_tol,z_real,z_imag
-3.3409999999999727,334,True,False,,5.329070518200751e-15,1.0716456291117261e-05,6.404756811052944e-15,-0.7614841938468775,0.05624632556140234,-0.689609375,-1.4510935688468773,-0.6901873435684126,-0.7609062252784647,0.8276984841474979,14.48038721801897,False,False,False,"[5.339284901847092, -6.526115192456963, -5.7792003328982275, -0.25246582330496226, -6.526115192456963, -0.01316185444465204, -0.5799162069522835, -0.5201871145421315]","[2.211604219718967, 4.895625830582752, -2.7610234472772294e-16, -2.2316808794779446, -4.895625830582753, 1.0774953044250761, 1.7711953257427906, -0.47716541045508604]"
-3.3509999999999724,335,True,False,,1.687538997430238e-14,1.63371090953579e-05,1.6904496651515846e-13,-0.7673926355816469,0.05649885184484785,-0.689609375,-1.4570020105816468,-0.6901744562220254,-0.7668275543596214,0.024065454900573865,14.492684100411152,False,False,False,"[5.339284901847086, -6.549729245770209, -5.77920033289823, -0.2548492302206473, -6.549729245770206, -0.015769877284052682, -0.5818571536634279, -0.518779121758606]","[2.211604219718964, 4.890986584341093, 9.928770948940112e-16, -2.2319399112218767, -4.89098658434109, 1.0761253750536266, 1.7707365497501715, -0.477129668150717]"
-3.3609999999999722,336,True,False,,4.884981308350689e-15,1.574069358934454e-05,5.564422437542949e-15,-0.7732986437144476,0.056750106612917586,-0.689609375,-1.4629080187144474,-0.6901618288195217,-0.7727461898949257,0.0240586842823311,14.504988942655755,False,False,False,"[5.33928490184709, -6.573314655833491, -5.7792003328982275, -0.2572252536750631, -6.573314655833492, -0.018357050471720905, -0.5837916952694017, -0.517379610705993]","[2.211604219718962, 4.886238034926427, 4.455929291472324e-16, -2.2321955240351867, -4.886238034926424, 1.0747593101039339, 1.770282863009895, -0.47709095100343474]"
-3.370999999999972,337,True,False,,5.329070518200751e-15,7.69229176028972e-06,5.812269529407122e-15,-0.7792020209812378,0.05700010026071019,-0.689609375,-1.4688113959812377,-0.6901494571791464,-0.7786619388020912,0.8198083712590303,14.517300202684421,False,False,False,"[5.339284901847089, -6.596870952056559, -5.7792003328982275, -0.2595939396886175, -6.596870952056563, 0.744211138489868, -0.5857199046392992, -0.5159884971657668]","[2.211604219718967, 4.881380341661287, 2.21907814128966e-15, -2.2324477931523736, -4.881380341661285, 0.7738016340592341, 1.7698342038361934, -0.47704932152361446]"
-3.380999999999972,338,True,False,,9.769962616701378e-15,6.507297798166568e-06,1.0555869665774628e-14,-0.7851025705657619,0.057248843083646944,-0.689609375,-1.4747119455657618,-0.6901373371149556,-0.7845746084508062,0.024045250426288384,14.529617720207241,False,False,False,"[5.339284901847094, -6.620397664501379, -5.779200332898233, -0.2619553341865028, -6.620397664501379, 0.7414501998588447, -0.5876418534095847, -0.514605698329629]","[2.211604219718966, 4.876413665750612, 4.2224376112047836e-16, -2.232696792555722, -4.876413665750611, 0.7746416610692954, 1.7693905117319313, -0.47700484085665623]"
-3.3909999999999716,339,True,False,,6.217248937900877e-15,6.572876600738924e-06,6.601860164178719e-14,-0.7910000960972035,0.05749634527835018,-0.689609375,-1.4806094710972033,-0.6901254644419924,-0.7904840066552109,0.024038586828782273,14.541940697000628,False,False,False,"[5.339284901847089, -6.643894323890711, -5.7792003328982275, -0.26430948298933815, -6.643894323890711, 0.7387062140235794, -0.5895576120133653, -0.5132311327661602]","[2.211604219718965, 4.871338170280551, -6.178572493385678e-16, -2.232942594998217, -4.871338170280551, 0.775470263372778, 1.7689517273600612, -0.4769575688201479]"
-3.4009999999999714,340,True,False,,1.3322676295501878e-15,6.495055798351278e-06,8.881782706264406e-15,-0.7968944016480233,0.057742616943543074,-0.689609375,-1.4865037766480231,-0.6901138349811355,-0.7963899416668876,0.8215625952752825,14.554267833295759,False,False,False,"[5.339284901847089, -6.6673604616167435, -5.7792003328982275, -0.26665643180428966, -6.6673604616167435, -0.02850249579686498, -0.591467249708827, -0.5118647203884789]","[2.211604219718965, 4.866154020217251, -3.828912104872845e-16, -2.233185272026046, -4.866154020217251, 1.069333996302017, 1.76851779251593, -0.47690756393983263]"
-3.410999999999971,341,True,False,,1.0658141036401503e-14,7.824513029518253e-06,1.1916156119366343e-14,-0.8027852917318974,0.05798766808092866,-0.689609375,-1.4923946667318972,-0.6901024445636258,-0.8022922221682715,0.8159039103963444,14.566598252491255,False,False,False,"[5.339284901847092, -6.690795609749663, -5.7792003328982275, -0.26899622621668434, -6.690795609749671, 0.7332684276943111, -0.5933708346067819, -0.5105063824228803]","[2.211604219718961, 4.860861382405594, -4.3006409494724195e-16, -2.233424894000698, -4.860861382405601, 0.7770939389460021, 1.768088650100398, -0.4768548834843693]"
-3.420999999999971,342,True,False,,7.105427357601002e-15,1.1354549351099585e-05,1.0048590119424944e-14,-0.8086725713018392,0.058231508596095646,-0.689609375,-1.498281946301839,-0.6900912890352906,-0.8081906572665485,0.8195775427491786,14.578931624473674,False,False,False,"[5.339284901847091, -6.7141993010462455, -5.77920033289823, -0.2713289116819895, -6.714199301046243, -0.03345681267975184, -0.5952684336974183, -0.5091560413784245]","[2.2116042197189643, 4.855460425567853, 5.905145860109617e-16, -2.2336615301206604, -4.8554604255678475, 1.0666448918923133, 1.76766424409375, -0.4767995834990149]"
-3.4309999999999707,343,True,False,,1.1546319456101628e-14,5.976133881763536e-06,1.3557470459556547e-14,-0.8145560457484269,0.05847414829940846,-0.689609375,-1.5041654207484267,-0.6900803642604751,-0.8140850564879516,0.0240122838599007,14.591266817638447,False,False,False,"[5.33928490184709, -6.7375710689584265, -5.7792003328982275, -0.27365453351825014, -6.737571068958438, -0.035905223827247944, -0.5971601128762475, -0.5078136210174514]","[2.211604219718962, 4.849951320302289, 8.104881503776074e-16, -2.2338952484427126, -4.849951320302296, 1.0653062678730847, 1.7672445195303894, -0.47674171883820976]"
-3.4409999999999705,344,True,False,,8.881784197001252e-15,5.803369598968857e-06,5.024293502522029e-15,-0.8204355208981493,0.05871559690691905,-0.689609375,-1.5100448958981492,-0.6900696661256981,-0.8199752297724511,0.8130490939132982,14.603603225521724,False,False,False,"[5.339284901847086, -6.7609104476419235, -5.779200332898224, -0.27597313689892694, -6.7609104476419235, 0.7252347540211032, -0.5990459369692953, -0.5064790463269336]","[2.2116042197189665, 4.8443342390817765, -1.1140502692691984e-16, -2.2341261159028396, -4.844334239081778, 0.7794483254711868, 1.7668294224742327, -0.4766813431971117]"
-3.4509999999999703,345,True,False,,9.769962616701378e-15,1.4916301537303923e-05,9.864730574578188e-14,-0.8263108030119266,0.05895586404124799,-0.689609375,-1.5159201780119265,-0.6900591905430402,-0.8258609874688863,0.023999340812194892,14.615940193491427,False,False,False,"[5.339284901847094, -6.784216971964676, -5.779200332898243, -0.27828476684607656, -6.784216971964687, 0.7225890261345859, -0.6009259697575364, -0.5051522434907397]","[2.211604219718966, 4.838609356252202, 1.0345148147220374e-15, -2.234354198336771, -4.838609356252208, 0.7802121808723286, 1.7664188999948525, -0.4766185091421593]"
-3.46099999999997,346,True,False,,8.881784197001252e-15,1.2883242447189237e-05,9.607126793243245e-15,-0.8321816987836979,0.05919495923248841,-0.689609375,-1.5217910737836977,-0.6900489334532812,-0.8317421403304165,0.81569396649846,14.62827706100274,False,False,False,"[5.339284901847093, -6.807490177515463, -5.779200332898229, -0.28058946822393854, -6.807490177515464, -0.043138268459289385, -0.6028002740006289, -0.5038331398626616]","[2.211604219718967, 4.8327768480309645, 3.7008821036799867e-16, -2.2345795605001166, -4.832776848030962, 1.0613142215905267, 1.7660129001442868, -0.47655326814064675]"
-3.47099999999997,347,True,False,,6.217248937900877e-15,8.255012970410805e-06,1.797299221524108e-15,-0.8380480153391954,0.05943289191910597,-0.689609375,-1.5276573903391952,-0.6900388908287959,-0.8376184995103994,0.02398653492122195,14.640613274250105,False,False,False,"[5.339284901847086, -6.830729600612452, -5.779200332898224, -0.2828872857328548, -6.83072960061245, -0.0455126412953339, -0.6046689114600001, -0.5025216639402402]","[2.2116042197189665, 4.826836892505361, -4.4070145126750766e-16, -2.2348022660881464, -4.826836892505364, 1.0599915084637603, 1.7656113719345126, -0.47648567058937896]"
-3.4809999999999697,348,True,False,,1.0658141036401503e-14,1.8461383810116696e-05,1.280948850254461e-14,-0.8439095602347528,0.05966967144882719,-0.689609375,-1.5335189352347527,-0.6900290586762196,-0.8434898765585331,0.8093370753891003,14.652947849033005,False,False,False,"[5.339284901847094, -6.8539347783116655, -5.7792003328982275, -0.2851782639035186, -6.853934778311667, 0.7147461727248589, -0.6065319429211941, -0.5012177453393819]","[2.211604219718966, 4.820789669630924, 6.011239107632222e-16, -2.2350223777552185, -4.820789669630921, 0.78244324724782, 1.7652142653155731, -0.4764157658424464]"
-3.4909999999999695,349,True,False,,1.0658141036401503e-14,1.0934759719020155e-05,1.2338976166754384e-14,-0.8497661414562998,0.05990530707953605,-0.689609375,-1.5393755164562997,-0.6900194330388972,-0.8493560834174024,0.023973864868454146,14.665280781520309,False,False,False,"[5.339284901847089, -6.877105248415502, -5.7792003328982275, -0.2874624470915505, -6.877105248415503, 0.7121628324776539, -0.6083894282156483, -0.49992131476967705]","[2.211604219718965, 4.814635361229638, 8.37127364059957e-16, -2.235239957133827, -4.814635361229637, 0.7831673003087403, 1.764821531154312, -0.4763436022381209]"
-3.5009999999999692,350,True,False,,8.881784197001252e-15,8.291267912636875e-06,8.989810131080382e-14,-0.855617567418415,0.06013980798016742,-0.689609375,-1.5452269424184149,-0.6900100099991237,-0.8552169324192912,0.8119217743474406,14.67761174637684,False,False,False,"[5.339284901847086, -6.90024054948124, -5.779200332898224, -0.2897398794723979, -6.900240549481241, -0.05252889308295286, -0.6102414262418298, -0.49863230401042313]","[2.2116042197189665, 4.808374150988237, 1.1638335546873464e-15, -2.235455064853306, -4.808374150988233, 1.0560473701537876, 1.764433121213702, -0.4762692271249308]"
-3.510999999999969,351,True,False,,9.769962616701378e-15,9.595520367871767e-06,1.3203683579966504e-14,-0.8614636469635446,0.06037318323157789,-0.689609375,-1.5510730219635445,-0.6900007856801883,-0.8610722362833562,0.023961329360363843,14.689938967449844,False,False,False,"[5.339284901847094, -6.923340220829556, -5.779200332898233, -0.29201060503651194, -6.923340220829556, -0.054832725117569446, -0.612087994985768, -0.4973506458873639]","[2.211604219718966, 4.80200622445634, 3.2015473113002217e-16, -2.235667760558174, -4.802006224456339, 1.0547406758397924, 1.7640489881327746, -0.47619268688693306]"
-3.520999999999969,352,True,False,,1.2434497875801753e-14,1.5394044332673832e-05,1.4782262758326092e-14,-0.8673041893612332,0.0606054418274546,-0.689609375,-1.556913564361233,-0.6899917562482316,-0.8669218081130015,0.02395511166307036,14.702262882020781,False,False,False,"[5.339284901847093, -6.9464038025529335, -5.7792003328982275, -0.29427466758481086, -6.946403802552933, -0.057119440804476986, -0.6139291915410259, -0.4960762742500508]","[2.211604219718966, 4.79553176904455, -8.239693392414424e-16, -2.2358781029261756, -4.79553176904455, 1.053437998288422, 1.763669085407075, -0.47611402696822097]"
-3.5309999999999686,353,True,False,,9.769962616701378e-15,9.49389901755324e-06,1.3203747911526844e-14,-0.8731390043075944,0.06083659267517573,-0.689609375,-1.5627483793075942,-0.6899829179139253,-0.872765461393669,0.8048427867236074,14.714582628221507,False,False,False,"[5.339284901847085, -6.969430835524171, -5.779200332898219, -0.2965321107244228, -6.969430835524159, 0.7019803280387916, -0.6157650721281018, -0.49480912394987275]","[2.211604219718968, 4.788950974022543, -7.344651676096501e-16, -2.2360861496859283, -4.788950974022535, 0.7859693977329208, 1.7632933673696958, -0.4760332918966813]"
-3.5409999999999684,354,True,False,,5.329070518200751e-15,9.573096715067732e-06,5.329068583928375e-14,-0.8789679019246996,0.06106664459669177,-0.689609375,-1.5685772769246995,-0.6899742669339836,-0.8786030099907159,0.023942775600134192,14.72689843394125,False,False,False,"[5.339284901847084, -6.9924208614048045, -5.779200332898224, -0.29878297786468966, -6.992420861404805, 0.6994717147101173, -0.6175956921133336, -0.49354913081866086]","[2.211604219718962, 4.782264030517047, -2.4727844930495184e-16, -2.2362919576342932, -4.782264030517046, 0.7866471226700503, 1.7629217891727924, -0.47595052530703597]"
-3.550999999999968,355,True,False,,1.5987211554602254e-14,8.475435797572263e-06,1.5999599380999055e-13,-0.8847906927602409,0.061295606329404964,-0.689609375,-1.5744000677602408,-0.6899657996125174,-0.8844342681477234,0.8073563077255043,14.739209193848838,False,False,False,"[5.339284901847089, -7.015373422653571, -5.7792003328982435, -0.3010273122134137, -7.0153734226535835, -0.0638788789566677, -0.6194211060272073, -0.4922962316479459]","[2.211604219718964, 4.775471131509808, -1.0168623713479484e-16, -2.236495582653387, -4.775471131509815, 1.0495541000835948, 1.7625543067696394, -0.4758657699631908]"
-3.560999999999968,356,True,False,,5.329070518200751e-15,8.227822237104916e-06,5.4514093593102176e-14,-0.8906071877871415,0.06152348652702809,-0.689609375,-1.5802165627871414,-0.6899575123022361,-0.8902590504849053,0.023930570954074717,14.751514185406172,False,False,False,"[5.339284901847089, -7.038288062534788, -5.779200332898233, -0.3032651567733494, -7.038288062534788, -0.06609910200113112, -0.6212413675822605, -0.49105036416872044]","[2.211604219718965, 4.7685724718354825, -7.760297343579737e-16, -2.2366970797272976, -4.7685724718354825, 1.048267520807551, 1.7621908768971575, -0.4757790677799224]"
-3.5709999999999678,357,True,False,,1.1546319456101628e-14,1.0250077666350034e-05,1.3113774293565925e-14,-0.8964171984033893,0.06175029376045206,-0.689609375,-1.5860265734033892,-0.6899494014055082,-0.896077171997881,0.02392451753332527,14.763813822189752,False,False,False,"[5.3392849018470825, -7.061164325126802, -5.7792003328982275, -0.3054965543389167, -7.061164325126813, -0.06830317889347834, -0.6230565296904069, -0.48981146703183104]","[2.211604219718963, 4.761568248179489, -5.503373320652657e-16, -2.2368965029584733, -4.761568248179496, 1.0469849713255217, 1.7618314570589146, -0.47569045984392005]"
-3.5809999999999675,358,True,False,,1.3322676295501878e-14,1.5799107554041894e-05,1.4043334938354704e-14,-0.9022205364318232,0.06197603651859783,-0.689609375,-1.591829911431823,-0.689941463375288,-0.901888448056535,0.023918496514769103,14.776106876934872,False,False,False,"[5.339284901847092, -7.084001755330397, -5.779200332898233, -0.3077215474931671, -7.084001755330399, -0.07049129421094702, -0.6248666444798882, -0.48857947978881644]","[2.211604219718967, 4.7544586590758255, 5.868791382596167e-16, -2.237093905583805, -4.754458659075824, 1.045706452760925, 1.7614760055085878, -0.4755999864341863]"
-3.5909999999999673,359,True,False,,9.325873406851315e-15,8.103390650758368e-06,3.6826489867617244e-14,-0.9080170141201211,0.06220072320927604,-0.689609375,-1.597626389120121,-0.6899336947159165,-0.9076926944042045,0.02391250775064196,14.788393878854405,False,False,False,"[5.339284901847089, -7.10679989887708, -5.779200332898224, -0.309940178604889, -7.10679989887708, -0.07266362953500795, -0.6266717633116721, -0.48735434287337154]","[2.211604219718965, 4.747243904904729, 9.08555702862278e-17, -2.2372893399904235, -4.74724390490473, 1.0444319657849144, 1.761124481233877, -0.47550768704187857]"
-3.600999999999967,360,True,False,,1.0658141036401503e-14,1.685559510126941e-05,1.0841595036684739e-14,-0.9138064441408016,0.06242436216002997,-0.689609375,-1.6034158191408014,-0.6899260919838007,-0.9134897271570007,0.023906551094653963,14.800673907306582,False,False,False,"[5.33928490184708, -7.129558302337626, -5.779200332898219, -0.31215248982602445, -7.129558302337614, -0.07482036351554797, -0.628471936795505, -0.4861359975831991]","[2.211604219718959, 4.739924187890507, -1.81832423504073e-16, -2.2374828577311674, -4.739924187890502, 1.043161510633093, 1.7607768439408242, -0.4754136003895152]"
-3.610999999999967,361,True,False,,1.1546319456101628e-14,1.0926132583242652e-05,1.3557425103494634e-14,-0.9195886395913142,0.06264696161897197,-0.689609375,-1.609198014591314,-0.6899186517879845,-0.9192793628033296,0.7979705751991343,14.812946146656866,False,False,False,"[5.339284901847089, -7.152276513130241, -5.7792003328982275, -0.31435852308916157, -7.15227651313024, 0.6823109612732191, -0.630267214805464, -0.4849243860624483]","[2.211604219718965, 4.732499712099026, -1.0330244986650773e-15, -2.2376745095398034, -4.7324997120990275, 0.791151201504193, 1.760433054038575, -0.4753177644496772]"
-3.6209999999999667,362,True,False,,1.0658141036401503e-14,1.3270974381835439e-05,1.2809489238174091e-14,-0.9253634139942513,0.06286852975563696,-0.689609375,-1.6149727889942511,-0.68991137079061,-0.9250614182036411,0.023894733528374203,14.825211527942283,False,False,False,"[5.339284901847102, -7.174954079529092, -5.779200332898243, -0.31655832010529567, -7.174954079529104, 0.6799149665126178, -0.6320576464951639, -0.48371945128454263]","[2.2116042197189714, 4.724970683435433, 1.4873961512159867e-16, -2.237864345345921, -4.724970683435439, 0.7917619037289484, 1.7600930726245274, -0.47522021646312934]"
-3.6309999999999665,363,True,False,,1.1546319456101628e-14,1.1904111024822131e-05,1.332268733034581e-14,-0.9311305812975732,0.06308907466178539,-0.689609375,-1.620739956297573,-0.6899042457072839,-0.9308357105902891,0.023888872332104353,14.837468659367515,False,False,False,"[5.3392849018470825, -7.197590550672411, -5.779200332898224, -0.318751922361739, -7.197590550672399, 0.6775324862907117, -0.6338432803124986, -0.48252113703552507]","[2.211604219718963, 4.71733730964154, -8.327118830075343e-16, -2.2380524142895784, -4.717337309641533, 0.7923647908040575, 1.7597568614698698, -0.4751209929564398]"
-3.6409999999999663,364,True,False,,4.884981308350689e-15,6.228471047802526e-06,5.564425089569119e-15,-0.9368899558749728,0.06330860435224421,-0.689609375,-1.6264993308749727,-0.6898972733073485,-0.9366020575676242,0.7995334393469552,14.849718077744145,False,False,False,"[5.339284901847092, -7.220185476571075, -5.7792003328982275, -0.32093937112019977, -7.220185476571071, -0.08329475984504017, -0.63562416401407, -0.4813293878977819]","[2.211604219718967, 4.709599800293495, -1.1490758101819104e-15, -2.23823876473564, -4.709599800293495, 1.0381199986257013, 1.7594243830055045, -0.4750201297590779]"
-3.650999999999966,365,True,False,,7.105427357601002e-15,1.3610962752576968e-05,5.338173545526661e-14,-0.9426413525262607,0.06352712676571586,-0.689609375,-1.6322507275262605,-0.6898904504140657,-0.9423602771121948,0.7946737902488801,14.861958864697607,False,False,False,"[5.3392849018470905, -7.242738408116702, -5.779200332898233, -0.32312070741503224, -7.242738408116701, 0.6728075934013672, -0.6374003446791839, -0.4801441492342481]","[2.21160421971897, 4.701758366799078, -1.9363800032413633e-16, -2.2384234442878803, -4.701758366799079, 0.7935475874183741, 1.7590956003083358, -0.4749176620200393]"
-3.660999999999966,366,True,False,,1.2434497875801753e-14,1.1780190710117383e-05,1.3902184505807222e-14,-0.9483845864778271,0.06374464976559406,-0.689609375,-1.637993961477827,-0.6898837739047213,-0.9481101875731056,0.02387147740331697,14.874190336593417,False,False,False,"[5.339284901847089, -7.26524889709001, -5.779200332898224, -0.3252959720516394, -7.265248897090009, 0.6704649466963059, -0.6391718687235192, -0.47896536717298116]","[2.211604219718965, 4.693813222395125, -6.261431285437736e-16, -2.238606499802791, -4.693813222395127, 0.7941277256667764, 1.7587704770878996, -0.4748136242239987]"
-3.6709999999999656,367,True,False,,1.1546319456101628e-14,1.4672994767622347e-05,1.3113788760772688e-14,-0.9541194733832228,0.06396118114076928,-0.689609375,-1.6437288483832226,-0.6898772407106527,-0.9538516076725699,0.02386574151910109,14.886413554573792,False,False,False,"[5.339284901847086, -7.287716496169103, -5.779200332898224, -0.32746520560501596, -7.287716496169103, 0.6681353463972388, -0.640938781912442, -0.4777929885921572]","[2.2116042197189665, 4.685764582144896, 4.034893520798382e-16, -2.238787977403155, -4.685764582144895, 0.7947005062790312, 1.758448977673359, -0.4747080502069858]"
-3.6809999999999654,368,True,False,,7.993605777301127e-15,8.377814662814028e-06,8.426002425156788e-14,-0.9598458293237222,0.06417672860640962,-0.689609375,-1.649455204323722,-0.6898708478172041,-0.959584356506518,0.796210360170412,14.898627779477321,False,False,False,"[5.339284901847089, -7.3101407589376866, -5.7792003328982275, -0.329628448418458, -7.3101407589376866, -0.09153310551378284, -0.6427011293739615, -0.47662696110544667]","[2.2116042197189603, 4.677612662935304, 7.612392142223597e-17, -2.238967922491342, -4.677612662935306, 1.0331429119324913, 1.7581310670008095, -0.4746009731716462]"
-3.690999999999965,369,True,False,,1.4210854715202004e-14,8.630103002794892e-06,1.4458503380711522e-13,-0.9655634708090339,0.06439129980477443,-0.689609375,-1.6551728458090338,-0.6898645922636181,-0.9653082535454157,0.791465383138927,14.910831942711011,False,False,False,"[5.3392849018470825, -7.332521239893307, -5.779200332898219, -0.33178574060237676, -7.332521239893318, 0.6635148338987178, -0.644458955611392, -0.4754672330477614]","[2.211604219718963, 4.669357683474191, -2.4660671763815546e-16, -2.2391463797623614, -4.669357683474199, 0.7958244299379668, 1.7578167106009361, -0.4744924257020636]"
-3.700999999999965,370,True,False,,1.509903313490213e-14,1.556708855788269e-05,1.2623351763257577e-14,-0.971272214778045,0.06460490230598734,-0.689609375,-1.660881589778045,-0.6898584711428645,-0.9710231186351804,0.7945826512366297,14.923027012847456,False,False,False,"[5.339284901847086, -7.354857494455716, -5.779200332898234, -0.3339371220332842, -7.354857494455716, -0.09556695651009534, -0.6462123045156639, -0.4743137534613604]","[2.211604219718961, 4.660999864287565, 3.507583560385193e-16, -2.2393233932166754, -4.660999864287566, 1.0306784806077012, 1.7575058745869423, -0.47438243977816125]"
-3.7109999999999648,371,True,False,,8.881784197001252e-15,7.227281040151403e-06,8.927155166838232e-14,-0.9769718785995583,0.06481754360879526,-0.689609375,-1.666581253599558,-0.6898524816014122,-0.9767287719981459,0.7898933319292569,14.935211540822758,False,False,False,"[5.33928490184709, -7.377149078974816, -5.779200332898233, -0.33608263235287206, -7.377149078974818, 0.6589451684767974, -0.6479612193773383, -0.4731664720823211]","[2.211604219718962, 4.65253942771659, 1.1978132273237478e-15, -2.2394990061727746, -4.65253942771659, 0.7969202100073502, 1.7571985256428304, -0.47427104678971527]"
-3.7209999999999646,372,True,False,,1.1546319456101628e-14,1.550619512865755e-05,5.420804729977404e-15,-0.9826622800732245,0.06502923114137435,-0.689609375,-1.6722716550732244,-0.6898466208389492,-0.9824250342342752,0.023837524203922954,14.94738638954582,False,False,False,"[5.339284901847089, -7.399395550739094, -5.7792003328982275, -0.33822231096722627, -7.399395550739083, 0.656679132439927, -0.6497057428983474, -0.4720253393273265]","[2.211604219718965, 4.643976597914835, 3.548166947243041e-16, -2.2396732612794885, -4.643976597914827, 0.7974578042016031, 1.7568946310119355, -0.4741582775499828]"
-3.7309999999999643,373,True,False,,1.1546319456101628e-14,1.381680867927708e-05,1.3557472625138455e-14,-0.9883432374304117,0.06523997226205784,-0.689609375,-1.6779526124304116,-0.6898408861080525,-0.9881117263223591,0.02383197223727334,14.959550949547516,False,False,False,"[5.339284901847084, -7.421596467983689, -5.779200332898219, -0.3403561970461338, -7.421596467983689, 0.6544254858148212, -0.6514459172033886, -0.47089030628081147]","[2.211604219718962, 4.63531160084522, 2.998307062983296e-16, -2.2398462005281083, -4.6353116008452195, 0.7979886685226018, 1.7565941584857776, -0.4740441623089485]"
-3.740999999999964,374,True,False,,1.2434497875801753e-14,2.1368675281876667e-05,1.4043419470491155e-14,-0.9940145693352029,0.06544977426012025,-0.689609375,-1.6836239443352028,-0.689835274713814,-0.9937886696213888,0.7913928425593233,14.971705380489967,False,False,False,"[5.339284901847089, -7.443751389898599, -5.7792003328982275, -0.3424843295225442, -7.443751389898587, -0.10347007069272031, -0.6531817838510987, -0.46976132468240084]","[2.211604219718965, 4.626544664277066, 2.6673121101159034e-16, -2.240017865264233, -4.626544664277061, 1.0257977040770543, 1.7562970763931676, -0.4739287307662118]"
-3.750999999999964,375,True,False,,7.105427357601002e-15,6.376985374075629e-06,7.16072333100894e-14,-0.9996760948854,0.06565864435650803,-0.689609375,-1.6892854698853998,-0.6898297840134253,-0.9994556858719745,0.023820958765127687,14.983849149244719,False,False,False,"[5.3392849018470825, -7.46585987663679, -5.7792003328982275, -0.3446067470920995, -7.465859876636791, -0.10541240679052508, -0.6549133838449152, -0.4686383469146736]","[2.211604219718963, 4.617676017783002, -1.2338921510076265e-16, -2.24018829619944, -4.617676017783002, 1.0245875033960201, 1.7560033535895934, -0.47381201208351953]"
-3.7609999999999637,376,True,False,,7.993605777301127e-15,1.3679989311258958e-05,8.199074676315351e-14,-1.0053276336136108,0.06586658970458015,-0.689609375,-1.6949370086136106,-0.6898244114157225,-1.005112597197888,0.7860539691289028,14.995982131889095,False,False,False,"[5.339284901847084, -7.487921489322352, -5.779200332898227, -0.3467234882127619, -7.487921489322337, 0.647737843521946, -0.6566407576436819, -0.4675213259912253]","[2.211604219718957, 4.608705892735868, 1.1575163442273705e-15, -2.240357533422701, -4.608705892735858, 0.7995418572760291, 1.7557129594468692, -0.47369403489697015]"
-3.7709999999999635,377,True,False,,5.329070518200751e-15,7.541369867240588e-06,5.6173342883944967e-14,-1.0109690054883878,0.06607361739085743,-0.689609375,-1.7005783804883876,-0.6898191543806993,-1.0107592261076883,0.7890563514161407,15.00810408493356,False,False,False,"[5.339284901847089, -7.509935790058595, -5.779200332898229, -0.348834591104575, -7.509935790058593, -0.10925793008960054, -0.658363945172009, -0.4664102155450119]","[2.211604219718965, 4.599634522305575, -8.7489771536119485e-16, -2.240525616411597, -4.59963452230558, 1.0221790609155117, 1.7554258638430311, -0.4735748273288816]"
-3.7809999999999633,378,True,False,,7.993605777301127e-15,6.2656289971560834e-06,5.9746048387587396e-15,-1.016600030915395,0.06627973443573443,-0.689609375,-1.706209405915395,-0.6898140104189854,-1.0163953954964096,0.023804662817194417,15.020215137208421,False,False,False,"[5.339284901847094, -7.531902341936142, -5.779200332898233, -0.3509400937494586, -7.531902341936142, -0.11116138958278438, -0.6600829858303666, -0.46530496981699987]","[2.211604219718966, 4.590462141455917, 6.214668623744035e-16, -2.2406925840433276, -4.590462141455917, 1.0209808087059038, 1.7551420371524935, -0.47345441699933505]"
-3.790999999999963,379,True,False,,2.3092638912203256e-14,1.764555217415495e-05,2.7590701643886493e-14,-1.0222205307386751,0.0664849477942114,-0.689609375,-1.711829905738675,-0.6898089770912981,-1.022020928647377,0.7838108006253179,15.032314743133945,False,False,False,"[5.339284901847086, -7.55382070904111, -5.7792003328982275, -0.353040033891165, -7.553820709041085, 0.6411580213327421, -0.6617979185049582, -0.4642055436450529]","[2.2116042197189665, 4.581188986941332, -4.160786162192785e-16, -2.2408584746054947, -4.581188986941319, 0.8010379180805941, 1.7548614502364202, -0.47333283103742296]"
-3.800999999999963,380,True,False,,1.1546319456101628e-14,1.3340340436425231e-05,1.3557459710215142e-14,-1.0278303262418635,0.0666892643565909,-0.689609375,-1.7174397012418634,-0.6898040520078674,-1.027635649233996,0.7867663363562116,15.044403462749605,False,False,False,"[5.33928490184709, -7.575690456462985, -5.779200332898224, -0.3551344490352503, -7.575690456462985, -0.11493037004179277, -0.663508781577344, -0.4631118924531194]","[2.211604219718962, 4.571815297303559, 7.373924081681499e-16, -2.2410233258067107, -4.571815297303559, 1.0185962147554022, 1.7545840744333485, -0.4732100960921884]"
